Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Planned) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Unplanned) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Temperature - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Grid Conditions - System Wide - ISO: Actual - PRC - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Fuel Mix (Natural Gas) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Energy Storage Resources (Net Output) - Latest (Now)
2024-03-28T19:00:00-05:00,30.63,14.837,13.445,,,,46269.99,22748,69,1900.74,1500.1,21629.28,21604.5,,14354.51,
2024-03-28T20:00:00-05:00,16.94,11.44,8.767,,,,46828.07,22390,66,1.72,2.4,24177.12,24340.4,,13950.13,
2024-03-28T21:00:00-05:00,11.98,7.325,2.303,,,,45773.68,19924,65,0.78,0,25462.76,26504.7,,11815.5,
2024-03-28T22:00:00-05:00,10.41,8.17,3.91,,,,43770.32,17980,63,1.08,0,25695.65,28370.4,,9839.03,
2024-03-28T23:00:00-05:00,8.1,14.363,8.877,,,,41523.28,15722,62,1.03,0,25686.01,29948.5,,8140.38,
2024-03-29T00:00:00-05:00,4.14,10.29,4.48,,,,39722.94,13719,61,0.91,0,25899.17,31141.2,,6251.4,
2024-03-29T01:00:00-05:00,0.85,3.745,1.49,,,,38620.23,12509,61,0.86,0,25847.23,31374.7,,5278.91,
2024-03-29T02:00:00-05:00,0.01,-6.485,-8.44,,,,37943.62,12303,60,0.89,0,25307.67,31454.7,,4985.78,
2024-03-29T03:00:00-05:00,-0.02,-3.783,-6.193,,,,37422.64,11919,59,0.92,0,25347.16,31502.5,,4927.49,
2024-03-29T04:00:00-05:00,0.1,4.817,0.955,,,,37575.36,11811,58,0.99,0,25491.88,31360,,5087.07,
2024-03-29T05:00:00-05:00,3.06,9.688,5.705,,,,38363.4,12617,58,1.02,0,25652.66,31196.5,,5534.02,
2024-03-29T06:00:00-05:00,9.96,13.755,9.863,,,,39943.21,13712,59,0.98,0,26134.37,31018.4,,6385.87,
2024-03-29T07:00:00-05:00,11.18,17.445,11.62,,,,41146.7,14873,59,426.84,307.4,26123.97,30668.2,,6918.05,
2024-03-29T08:00:00-05:00,11.81,1.27,-0.008,,,,42219.65,12847,62,4185.89,4724.6,25450.1,30156.8,,5588.83,
2024-03-29T09:00:00-05:00,7.02,-0.535,-1.537,,,,43711.32,11428,65,7004.82,10954,25026.72,29834.9,,5110.67,
2024-03-29T10:00:00-05:00,5.73,-0.668,-1.1,,,,44526.93,11105,68,8027.67,13547.9,25051.87,29931.3,,5096.14,
2024-03-29T11:00:00-05:00,5.92,-0.29,-0.985,,,,44981.33,11205,71,8229.2,14991.3,25238.5,29718.6,,5146.21,
2024-03-29T12:00:00-05:00,5.25,-0.348,-1.218,,,,45659.23,11251,74,8774.47,15708.8,24894.64,29421.3,,5205.53,
2024-03-29T13:00:00-05:00,7.4,-0.215,-0.945,,,,46028.01,11469,76,9810.63,15511.1,24273.2,28931.7,,5331.04,
2024-03-29T14:00:00-05:00,8.58,-0.117,-0.435,,,,46633.92,11704,77,10971.34,15342.2,23726.5,27988.9,,5620.17,
2024-03-29T15:00:00-05:00,8.42,-0.332,-0.38,,,,47310.74,12982,77,9888.48,14496.2,23786.76,26903.6,,6731.19,
2024-03-29T16:00:00-05:00,9.77,0.027,-0.358,,,,47694.62,14261,77,8708.37,12631.1,24423.97,26470,,7998.94,
2024-03-29T17:00:00-05:00,14.22,4.065,2.545,,,,47576.56,15301,76,8252.7,10639.5,24190.27,26555.5,,8598.48,
2024-03-29T18:00:00-05:00,16.76,8.36,5.828,,,,46467.43,17547,74,4911.82,6624.7,24728.45,26702.7,,10638.32,
2024-03-29T19:00:00-05:00,25.79,12.213,9.755,,,,45821.53,19987,71,1011.92,1201.7,25343.88,26629.1,,12560,
2024-03-29T20:00:00-05:00,17.29,11.408,9.095,,,,46000.3,20766,69,6.09,2.2,25782.82,26976.2,,13237.85,
2024-03-29T21:00:00-05:00,14.12,9.865,6.865,,,,45110.92,19577,67,0.54,0,25929.69,27450.1,,12144.14,
2024-03-29T22:00:00-05:00,10.94,7.845,5.475,,,,43989.26,18479,66,0.68,0,25454.57,27696.7,,11083.65,
2024-03-29T23:00:00-05:00,9.85,9.75,7.003,,,,42242,16455,65,0.95,0,25492.14,27941.4,,9564.98,
2024-03-30T00:00:00-05:00,8.71,12.217,7.778,,,,41056.52,14924,64,0.95,0,25147.34,27871.7,,8004.62,
2024-03-30T01:00:00-05:00,5.72,7.917,4.73,,,,39299.94,13380,64,0.77,0,25250.94,27540.2,,6616.17,
2024-03-30T02:00:00-05:00,3.85,3.265,1.515,,,,38122.4,12860,64,0.83,0,24830.66,27052.6,,5898.87,
2024-03-30T03:00:00-05:00,2.11,1.78,-0.54,,,,37333.16,12638,63,0.81,0,24577.86,26396.1,,5819.15,
2024-03-30T04:00:00-05:00,3.26,2.895,0.235,,,,37016.77,12509,63,0.77,0,24328.75,25709.5,,5823.37,
2024-03-30T05:00:00-05:00,6.13,7.058,4.735,,,,37347.84,12863,62,0.81,0,24357.04,24779.4,,6454.54,
2024-03-30T06:00:00-05:00,10.27,11.487,10.543,,,,38310.42,15131,62,0.74,0,22849.38,23221.2,,8484.41,
2024-03-30T07:00:00-05:00,12.16,13.275,12.94,,,,39692.55,17459,62,280.05,281,20902.7,20894.1,,10124.13,
2024-03-30T08:00:00-05:00,11.02,9.605,9.375,,,,41323.42,17711,65,5075.37,4142.9,17360.39,17896.4,,10481.93,
2024-03-30T09:00:00-05:00,10.19,7.69,7.447,,,,43102.64,16846,68,11423.68,9846.2,13784.95,15020.5,,9853.33,
2024-03-30T10:00:00-05:00,11.3,10.642,10.513,,,,44419.42,18521,71,12404.66,11506.1,12403.53,12939.7,,11648.73,
2024-03-30T11:00:00-05:00,12.88,18.728,18.65,,,,45492.52,22787,73,12162.06,12959.4,9502,10556.3,,15583.43,
2024-03-30T12:00:00-05:00,14.19,26.222,26.153,,,,46185.89,25593,74,12214.04,13958.8,7440.2,8773.2,,16578.5,
2024-03-30T13:00:00-05:00,16.03,28.115,28.085,,,,46821.72,27222,76,12442.67,13662.2,6101.96,8204,,17213.89,
2024-03-30T14:00:00-05:00,16.33,32.428,32.12,,,,47450.82,28649,77,11511.92,13181.5,5970.69,8758.9,,17791.05,
2024-03-30T15:00:00-05:00,20.29,33.33,32.917,,,,47972.46,29748,77,10396.17,11975.1,6621.84,10189.6,,18649.48,
2024-03-30T16:00:00-05:00,26.37,34.725,34.427,,,,48455.13,30536,77,8359.97,9952.9,8409.46,12032.3,,19554.49,
2024-03-30T17:00:00-05:00,33.27,65.645,65.562,,,,48390.44,31277,76,5667.4,7949.9,10545.98,14634.6,,20096.2,
2024-03-30T18:00:00-05:00,29.8,36.1,36.477,,,,47483.84,32098,75,2440.27,4934.8,12508.29,17271.3,,20543.2,
2024-03-30T19:00:00-05:00,31.2,22.705,23.16,,,,46749.27,30695,72,436.75,959.2,15790.72,19818.2,,20134.42,
2024-03-30T20:00:00-05:00,18.51,15.842,16.057,,,,47078.42,27283,71,0.72,2.2,19891.42,22836.2,,18005.36,
2024-03-30T21:00:00-05:00,16.01,13.25,12.605,,,,46116.75,22632,70,0.92,0,24047.48,24826.2,,14798.76,
2024-03-30T22:00:00-05:00,13.43,22.443,17.665,,,,44700.73,20101,69,0.7,0,25519.5,25918.5,,12127.68,
2024-03-30T23:00:00-05:00,10.81,17.22,14.107,,,,42748.29,19006,68,0.75,0,24618.21,26921.2,,10871.57,
2024-03-31T00:00:00-05:00,9.76,14.102,10.415,,,,40431.28,17342,67,0.69,0,24140.1,27434.8,,9649.13,
2024-03-31T01:00:00-05:00,7.22,11.87,8.613,,,,38956.57,15296,67,0.55,0,24456.25,27332.5,,8186.28,
2024-03-31T02:00:00-05:00,3.45,10.538,7.935,,,,38240.19,14805,67,0.76,0,24178.55,26910,,7713.49,
2024-03-31T03:00:00-05:00,2.14,9.54,6.737,,,,37545.28,14666,66,0.67,0,23262.35,26228.2,,7468.3,
2024-03-31T04:00:00-05:00,2.65,11.655,8.342,,,,36976.23,14975,66,0.54,0,22386.01,25481.8,,7780.49,
2024-03-31T05:00:00-05:00,4.97,13.175,10.463,,,,37043.49,15492,66,0.43,0,21887.8,24721,,8098.78,
2024-03-31T06:00:00-05:00,8.39,13.368,11.525,,,,37432.68,16448,66,0.44,0,21486.98,23846.5,,9021.38,
2024-03-31T07:00:00-05:00,10.04,23.255,20.925,,,,38199.35,18451,66,64.81,175.2,20227.03,22685.1,,9954.28,
2024-03-31T08:00:00-05:00,10.34,21.968,21.145,,,,39599.83,20114,67,1123.68,2026.3,18904.97,21614.7,,10444.53,
2024-03-31T09:00:00-05:00,10.34,19.557,19.212,,,,41543.87,20532,69,3240.19,5008,18206.33,20634.5,,10968.3,
2024-03-31T10:00:00-05:00,9.53,18.685,18.522,,,,43293.51,20127,72,5309.56,7329.7,17958.06,19629,,11065.73,
2024-03-31T11:00:00-05:00,10.14,19.265,19.25,,,,44995.69,20480,73,7523.74,9236.2,16632.69,18928.7,,11408.91,
2024-03-31T12:00:00-05:00,9.93,23.05,22.782,,,,46955.07,21328,74,8606.86,10681.8,15722.01,18698.3,,11695.69,
2024-03-31T13:00:00-05:00,10.06,18.497,18.22,,,,48457.68,21845,75,9716.83,11664.4,14905.72,19175.4,,12131.74,
2024-03-31T14:00:00-05:00,10.66,14.555,14.237,,,,49809.6,21716,76,9755.08,11431.7,15481.83,20051.7,,13365.33,
2024-03-31T15:00:00-05:00,12.4,15.058,14.78,,,,51113.42,22418,77,9277.97,10426.9,15589.55,21108.2,,14911.47,
2024-03-31T16:00:00-05:00,15.45,22.112,21.943,,,,52048.61,25303,77,7135.25,8661.7,15014.94,21919.6,,16881.64,
2024-03-31T17:00:00-05:00,20.43,21.58,21.415,,,,52315.1,27133,77,4575.91,6993.9,16167.92,22324.2,,17563.87,
2024-03-31T18:00:00-05:00,29.7,25.785,25.38,,,,51956.28,28376,76,2173.74,4232.7,17304.53,22459,,18079.99,
2024-03-31T19:00:00-05:00,39.94,21.307,21.072,,,,51314.59,28959,74,498.66,921.6,18738.96,23284.8,,18507.1,
2024-03-31T20:00:00-05:00,29.95,17.117,17.017,,,,51314.79,27544,73,0.93,2.9,21513.94,24577.6,,17960.32,
2024-03-31T21:00:00-05:00,19.06,14.51,14.215,,,,49937.09,24687,72,0.9,0,23982.09,25580.2,,16608.88,
2024-03-31T22:00:00-05:00,14.75,11.255,10.005,,,,47086.36,22048,72,1.11,0,25049.53,26747.2,,14588.75,
2024-03-31T23:00:00-05:00,12.85,13.288,9.847,,,,44068.59,19383,71,0.94,0,25113.86,27300.7,,11956.27,
2024-04-01T00:00:00-05:00,14.53,8.267,6.25,,,,42012.38,17763,71,0.67,0,24770.9,26439,,10489.86,
2024-04-01T01:00:00-05:00,11.57,6.915,5.07,,,,40345.73,16542,70,0.55,0,24717.6,26146.7,,9403.23,
2024-04-01T02:00:00-05:00,10.95,5.567,4.13,,,,39378.59,15848,71,0.54,0,24375.31,25645.4,,8715.68,
2024-04-01T03:00:00-05:00,9.02,5.158,4.167,,,,38940,15847,70,0.58,0,23876.54,24953.7,,8819.15,
2024-04-01T04:00:00-05:00,11.98,7.13,6.57,,,,39228.94,17569,70,0.58,0,22385.95,24239.6,,10734.2,
2024-04-01T05:00:00-05:00,15.76,11.862,11.517,,,,40595.2,20748,69,0.57,0,20587.15,23421.4,,13918.51,
2024-04-01T06:00:00-05:00,24.46,14.255,14.238,,,,43195.22,23696,69,0.69,0,19703.96,21874.5,,16896.96,
2024-04-01T07:00:00-05:00,33.12,16.74,16.845,,,,44534.56,25526,69,70.76,179,19383.86,19744.1,,18158.71,
2024-04-01T08:00:00-05:00,32.92,22.518,21.085,,,,45487.34,26628,70,1301.75,2322.9,17910.84,17754.6,,18445.01,
2024-04-01T09:00:00-05:00,34.43,21.387,20.115,,,,47108.18,27730,71,4089.05,5515.5,15093.86,15972.5,,19200.94,
2024-04-01T10:00:00-05:00,34.03,19.75,18.985,,,,48786.26,28693,73,6229.08,7992.4,13506.75,14798.3,,19642.28,
2024-04-01T11:00:00-05:00,38.17,17.635,17.5,,,,50564.79,27958,74,8442,9828.3,13313.83,13964,,19871.28,
2024-04-01T12:00:00-05:00,33.81,17.025,16.7,,,,52384.47,27961,77,10048.49,11040.7,12878.31,14075.2,,20329.56,
2024-04-01T13:00:00-05:00,32.4,15.267,15.177,,,,54151.8,28833,78,9925.26,11315.1,13301.54,15654.4,,20613.98,
2024-04-01T14:00:00-05:00,34.2,11.618,11.535,,,,55618.31,27533,79,10487.9,11345.5,15265.77,18089,,19457.74,
2024-04-01T15:00:00-05:00,35.27,11.082,8.515,,,,56698.3,26127,79,9846.18,10283.6,18185.92,20945.3,,18500.45,
2024-04-01T16:00:00-05:00,37.57,15.037,9.987,,,,57518.15,26644,78,8264.48,9237.7,19586.37,22900.7,,18783.75,
2024-04-01T17:00:00-05:00,41.49,15.458,10.268,,,,57640.11,27241,76,8144.4,7509.7,19388.82,23845.9,,19274.45,
2024-04-01T18:00:00-05:00,36.31,23.685,17.235,,,,56688.41,29350,75,5029.06,4932.2,19839.24,24541.6,,20820.62,
2024-04-01T19:00:00-05:00,49.43,19.487,16.205,,,,55019.54,31742,73,1259.01,1495.9,20965.74,25746.3,,22527.71,
2024-04-01T20:00:00-05:00,42.37,19.48,16.89,,,,54402.92,31178,70,6.14,4.6,22328.41,26066,,21917.29,
2024-04-01T21:00:00-05:00,27.59,18.03,17.85,,,,52887.09,31260,69,0.38,0,20735.45,25726.9,,21852.21,
2024-04-01T22:00:00-05:00,21.75,13.29,13.105,,,,49931.46,27367,68,0.59,0,21620.08,25340.2,,19988,
2024-04-01T23:00:00-05:00,17.72,13.753,12.36,,,,46508.94,24288,67,0.65,0,21430.19,25279.2,,17327.38,
2024-04-02T00:00:00-05:00,16.19,11.9,11.523,,,,43274.07,21644,65,0.61,0,21500.93,24715.9,,14607.09,
2024-04-02T01:00:00-05:00,14.72,7.972,7.817,,,,41116.11,19896,64,0.62,0,21378.32,24089.7,,12967.19,
2024-04-02T02:00:00-05:00,13.88,6.912,6.828,,,,39576.88,18794,62,0.71,0,21283.78,23325.4,,11923.82,
2024-04-02T03:00:00-05:00,13.62,2.022,1.825,,,,38886.2,16951,61,1.02,0,22235.53,22675.6,,10192.46,
2024-04-02T04:00:00-05:00,12.74,-2.35,-2.45,,,,39076.56,16808,60,1.06,0,22449.29,22864.7,,10145.22,
2024-04-02T05:00:00-05:00,12.92,5.565,3.87,,,,40741.39,17075,59,1.17,0,23672.49,23620.3,,10498.67,
2024-04-02T06:00:00-05:00,18.34,7.062,6.617,,,,43977.17,18538,58,1.05,0,24305.2,24077.2,,11943.72,
2024-04-02T07:00:00-05:00,16.5,8.133,6.24,,,,45427.15,19320,57,446.88,416.1,24132.31,24371.6,,12520.08,
2024-04-02T08:00:00-05:00,11.78,3.06,2.528,,,,45845.75,16347,60,6612.73,5746.3,21199.48,24680.7,,9886.02,
2024-04-02T09:00:00-05:00,9.8,-0.98,-1.665,,,,46870.9,15301,63,7382.35,12988.1,21973.97,25387.1,,9033.3,
2024-04-02T10:00:00-05:00,10.8,-2.775,-3.548,,,,47770.83,15491,64,6424.45,14958.3,23284.93,25937.8,,9092.33,
2024-04-02T11:00:00-05:00,12.85,-2.135,-2.83,,,,48620.61,15533,66,7719.93,15932.6,22560.17,25289.2,,9203.17,
2024-04-02T12:00:00-05:00,13.4,-0.503,-0.818,,,,49388.61,15312,68,9011.5,16389.6,21925.7,24647.6,,9082.63,
2024-04-02T13:00:00-05:00,14.13,0.02,-0.245,,,,50191.04,15251,69,10495.67,16595,21277.75,24301.4,,9005.55,
2024-04-02T14:00:00-05:00,14.68,1.545,0.072,,,,50662.78,15529,71,10673.2,16628.5,21336.72,24212,,9203.53,
2024-04-02T15:00:00-05:00,15.41,3.353,0.877,,,,51014.72,15991,71,10569.08,15999.7,21940.5,24437.6,,9548.72,
2024-04-02T16:00:00-05:00,17.48,0.103,-0.405,,,,51428.05,16931,70,9783.95,14653.5,22823.71,24602.1,,10094.8,
2024-04-02T17:00:00-05:00,16.06,0.765,-0.353,,,,51350.83,17918,68,9446.56,13180.5,22384.53,24577.8,,11486.8,
2024-04-02T18:00:00-05:00,16.29,4.08,3.017,,,,50750.28,20692,67,6547.58,8427.8,21774.26,23769.5,,14024.58,
2024-04-02T19:00:00-05:00,29.64,31.275,29.382,,,,49733.88,27682,64,2066.92,1526.4,18337.14,21085,,19986.78,
2024-04-02T20:00:00-05:00,52.61,62.752,62.18,,,,49875.24,35197,61,6.63,4.4,12491.68,16905.3,,24520.75,
2024-04-02T21:00:00-05:00,47.46,56.24,56.045,,,,48669.55,35987,58,0.43,0,10398.88,13807.5,,24996.79,
2024-04-02T22:00:00-05:00,29.03,29.19,29.455,,,,45894.02,34891,57,0.42,0,9011.47,12201.4,,24291.1,
2024-04-02T23:00:00-05:00,22.32,28.802,30.432,,,,42876.72,32954,55,0.41,0,8278.72,12041.2,,22299.08,
2024-04-03T00:00:00-05:00,18.68,27.725,31.258,,,,39370.64,31340,53,0.54,0,7509.84,10237.5,,20422.32,
2024-04-03T01:00:00-05:00,15.66,20.997,23.89,,,,37905.42,29024,52,0.54,0,8260.38,10352.2,,19267.73,
2024-04-03T02:00:00-05:00,14.02,16.107,17.79,,,,36779.76,27343,50,0.53,0,9432.2,11077.3,,18289.43,
2024-04-03T03:00:00-05:00,13.24,14.1,13.757,,,,36563.29,25746,49,0.53,0,11090.21,12388.3,,17083.6,
2024-04-03T04:00:00-05:00,12.35,13.845,13.178,,,,36993.64,25005,48,0.53,0,12244.5,13663.8,,16506.18,
2024-04-03T05:00:00-05:00,14.91,13.515,13.388,,,,38843.41,25306,47,0.53,0,13878.24,14809.9,,16929.11,
2024-04-03T06:00:00-05:00,28.85,14.845,15.01,,,,42078.96,26377,47,1.04,0,16052.06,15771.2,,18215.17,
2024-04-03T07:00:00-05:00,21.58,14.732,14.943,,,,43506.7,26469,48,863.24,631.8,16791.1,16214.9,,17997.18,
2024-04-03T08:00:00-05:00,10.86,1.18,1.208,,,,43782.93,20434,55,8501.56,8122.1,15277.98,15314.2,,13304.02,
2024-04-03T09:00:00-05:00,8.24,2.118,2.113,,,,44171.94,17713,61,17023.5,16972.2,9473.64,11903.5,,11218.69,
2024-04-03T10:00:00-05:00,8.46,0.692,0.69,,,,44248.1,17250,66,17982.36,17884.8,8639.66,9668.4,,11006.31,
2024-04-03T11:00:00-05:00,6.98,0.01,0.01,,,,44139.25,17353,69,17236.18,18183.8,8654.86,10202.5,,11183.49,
2024-04-03T12:00:00-05:00,7.16,0.01,0.01,,,,44280.97,17730,71,17396.95,18226.5,7991.59,10047.8,,11429.06,
2024-04-03T13:00:00-05:00,7.95,0.01,0.01,,,,44834.15,17723,73,17743.65,18069.5,8169.01,9379.4,,11579.28,
2024-04-03T14:00:00-05:00,8.62,0.01,0.01,,,,45404.91,17974,75,17676.36,18211.5,8487.21,8800.1,,11818.79,
2024-04-03T15:00:00-05:00,10.36,2.037,2.03,,,,46379.07,18638,76,18508.16,17872.8,7795.18,8503.2,,12482.74,
2024-04-03T16:00:00-05:00,12.15,4.795,4.783,,,,47218.58,20866,76,18344.93,17398.8,6956.11,7805.8,,14703.15,
2024-04-03T17:00:00-05:00,14.11,6.145,6.062,,,,47932.1,23854,76,17572.45,16670.3,5695.52,6820.4,,17221.87,
2024-04-03T18:00:00-05:00,27.98,21.385,21.085,,,,47799.66,30803,75,12434.07,11158.1,4184.06,5338.7,,22220.17,
2024-04-03T19:00:00-05:00,158.29,211.343,216.768,,,,47176.01,41671,69,2738.38,1884.5,2241.31,3575.1,,29735.75,
2024-04-03T20:00:00-05:00,147.33,102.673,107.945,,,,47432.52,44301,64,9.17,5.7,1767.08,3021.6,,31479.6,
2024-04-03T21:00:00-05:00,81.63,46.217,47.185,,,,46538.34,43003,62,0.5,0,2160.67,3053.4,,30954.68,
2024-04-03T22:00:00-05:00,33.72,29.797,30.563,,,,43963.92,40052,59,0.48,0,3203.1,3475.6,,29602.88,
2024-04-03T23:00:00-05:00,19.88,21.275,21.708,,,,41132.56,35878,56,0.39,0,4476.18,4568.7,,26192.72,
2024-04-04T00:00:00-05:00,22.61,15.705,15.805,,,,38457.74,30833,55,0.36,0,7538.95,6141.5,,22034.52,
2024-04-04T01:00:00-05:00,17.25,11.923,11.805,,,,37227.37,26390,53,0.36,0,10776.41,8478.6,,18939.72,
2024-04-04T02:00:00-05:00,13.4,6.858,6.587,,,,36337.01,23502,52,0.43,0,13203.33,10741.2,,16171.28,
2024-04-04T03:00:00-05:00,11.6,4.203,4.235,,,,36148.05,21799,51,0.47,0,14748.87,12117.9,,14883.92,
2024-04-04T04:00:00-05:00,12.33,6.635,7.135,,,,36641.41,22498,50,0.43,0,14402.93,12801.6,,15742.96,
2024-04-04T05:00:00-05:00,14.53,11.76,12.53,,,,38156.83,25353,49,0.43,0,13236.03,12594.2,,18738.98,
2024-04-04T06:00:00-05:00,20.97,27.305,28.195,,,,40963.8,29346,48,0.47,0,12411.4,11883.3,,21375.25,
2024-04-04T07:00:00-05:00,19.08,17.938,18.388,,,,42250.49,31525,50,1054.98,676.8,10827.87,10783.9,,22269.88,
2024-04-04T08:00:00-05:00,12.05,6.033,6.1,,,,42675.02,24165,58,10231.76,8365.8,8962.58,9085.4,,16860.51,
2024-04-04T09:00:00-05:00,9.29,6.988,6.98,,,,42927.36,21491,66,17540.4,16951.7,4265.21,5903,,15014.09,
2024-04-04T10:00:00-05:00,10.14,9.635,9.615,,,,43161.43,22340,72,18377.9,17878.7,2783.4,3449.7,,15895.85,
2024-04-04T11:00:00-05:00,10.51,10.235,10.215,,,,43670.88,22696,76,18512.41,18180,2737.16,3261.4,,16265.05,
2024-04-04T12:00:00-05:00,11.04,12.267,12.242,,,,44630.82,23593,79,18588.95,18334.2,2238.29,3195,,17123.48,
2024-04-04T13:00:00-05:00,12.19,14.83,14.797,,,,45907.16,24928,81,18624.26,18207.2,2120.75,3135.7,,18291.45,
2024-04-04T14:00:00-05:00,12.75,16.332,16.275,,,,46887.85,26484,82,18384.78,18342.3,2491.63,3354.9,,19386.14,
2024-04-04T15:00:00-05:00,15.13,17.045,16.728,,,,48115.78,27529,84,18492.12,18051.5,3274.03,4004.7,,20263.9,
2024-04-04T16:00:00-05:00,17.57,17.337,16.94,,,,49189.03,28373,84,18520.93,17546.6,4299.69,4920.8,,20867.68,
2024-04-04T17:00:00-05:00,19.56,18.13,17.8,,,,49595.28,29282,83,17817.72,16786.1,5517.56,6252.5,,21212.29,
2024-04-04T18:00:00-05:00,32.74,45.252,44.49,,,,49056.14,33853,81,12517.8,11573.5,6304.32,7828.4,,23828.95,
2024-04-04T19:00:00-05:00,67.79,192.467,192.04,,,,47949.13,39459,75,2912.32,1925.8,8521.01,10015,,27036.16,
2024-04-04T20:00:00-05:00,24.17,57.457,57.772,,,,47497.85,37383,70,13.79,7.2,12779.37,14511.1,,25662.98,
2024-04-04T21:00:00-05:00,16.17,20.215,20.22,,,,46590.88,30631,68,0.42,0,18199.54,19049,,20864.34,
2024-04-04T22:00:00-05:00,14.28,16.705,16.438,,,,44415.36,23468,65,0.86,0,22620.81,22190.9,,15641.81,
2024-04-04T23:00:00-05:00,11.65,15.625,14.02,,,,41756.56,18641,64,0.88,0,24193,24038.2,,11358.33,
2024-04-05T00:00:00-05:00,7.13,11.315,10.12,,,,39321.53,15510,62,0.75,0,24969.41,24439.1,,8475.22,
2024-04-05T01:00:00-05:00,2.92,7.778,7.02,,,,37568.1,13857,60,0.57,0,24893.47,24579.1,,6943.15,
2024-04-05T02:00:00-05:00,1.2,1.71,1.612,,,,36412.33,12836,59,0.72,0,24651.78,24473.2,,6042.95,
2024-04-05T03:00:00-05:00,0.77,0.327,0.292,,,,35959.53,12377,57,0.6,0,24703.13,24300.4,,5892.39,
2024-04-05T04:00:00-05:00,1.61,3.922,3.457,,,,36265.39,12371,57,0.72,0,24891.32,24059.8,,5949.05,
2024-04-05T05:00:00-05:00,7.3,8.773,7.623,,,,37818.06,13444,55,0.86,0,25153.86,23823.2,,6992.83,
2024-04-05T06:00:00-05:00,12.79,17.028,14.785,,,,40626.41,16115,54,0.81,0,25243.97,23642.9,,9129.76,
2024-04-05T07:00:00-05:00,12.31,13.61,11.78,,,,42221.48,16888,56,1024.12,764.5,24961.88,23180.7,,9044.15,
2024-04-05T08:00:00-05:00,7.08,0,-0.137,,,,43093.66,13834,63,7424.75,8660.6,22201.83,22115.5,,6502.79,
2024-04-05T09:00:00-05:00,3.39,0,-0.035,,,,44281.88,12643,69,12419.46,16716.5,19134.95,20079.3,,5554.92,
2024-04-05T10:00:00-05:00,3.08,0,-0.107,,,,45237.04,12540,74,12308.99,17747.6,20330.09,19744,,5414.74,
2024-04-05T11:00:00-05:00,3.55,0.01,-0.278,,,,46332.09,12508,78,12071.74,18046.9,21540.85,21897.1,,5375.11,
2024-04-05T12:00:00-05:00,5.18,1.635,0.095,,,,47705.28,12423,81,12134.58,18064.8,22935.3,23917.9,,5391.55,
2024-04-05T13:00:00-05:00,7.37,8.16,3.065,,,,49456.21,13067,83,11751.87,17860,24540.44,25532.3,,5910.28,
2024-04-05T14:00:00-05:00,8.42,44.988,12.06,,,,50955.96,14752,85,11970.46,18012.7,24658.78,26837.5,,7451.33,
2024-04-05T15:00:00-05:00,9.52,31.69,15.155,,,,52069.02,16150,85,11880.49,17671.3,25092.72,28098.8,,8714.87,
2024-04-05T16:00:00-05:00,11.99,15.877,13.068,,,,52830.57,17525,84,11650.21,17035.9,25361.9,29128.9,,9930.57,
2024-04-05T17:00:00-05:00,11.32,15.113,12.412,,,,52644.03,18887,83,11016.81,16312.3,25339.5,29791.5,,11634.57,
2024-04-05T18:00:00-05:00,16.48,49.79,39.815,,,,51238.11,21429,80,7188.36,11136.8,25387.88,29969.1,,12631.68,
2024-04-05T19:00:00-05:00,28.82,73.755,59.41,,,,49505.45,25025,76,1433.61,1814.8,25517.43,29618.2,,14292.61,
2024-04-05T20:00:00-05:00,20.2,23.885,21.333,,,,48728.78,24669,72,6.08,8.5,26027.12,29709,,14066.92,
2024-04-05T21:00:00-05:00,14.3,19.83,17.732,,,,47660.26,22698,71,0.45,0,26282.3,30242.6,,12878.22,
2024-04-05T22:00:00-05:00,11.4,15.32,13.535,,,,45807.83,20169,68,0.72,0,26300.5,30842.3,,11484,
2024-04-05T23:00:00-05:00,9.39,17.062,15.048,,,,43364.79,17729,66,0.66,0,26246.36,31345.3,,9749.29,
2024-04-06T00:00:00-05:00,7.55,14.408,12.398,,,,41255.85,15681,65,0.68,0,25872.11,31774.4,,8224.65,
