Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Planned) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Unplanned) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Temperature - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Grid Conditions - System Wide - ISO: Actual - PRC - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Fuel Mix (Natural Gas) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Energy Storage Resources (Net Output) - Latest (Now)
2025-01-27T13:00:00-06:00,21.79,25.727,25.738,742,9558,54849.67,51736.96,41037,51,11322.79,12045.8,2497.88,2797.8,10659.31,26650.68,-1962.55
2025-01-27T14:00:00-06:00,21.77,24.98,24.98,742,9556,54178.42,50863.28,40786,53,10709.98,11567.4,2747.99,2969.3,10899.58,26445.45,-2595.18
2025-01-27T15:00:00-06:00,22.31,25.068,25.068,742,9533.5,52684.25,50382.03,40791,53,9117.89,10525.9,2845.8,3199.6,10728.46,26598.88,-1624.49
2025-01-27T16:00:00-06:00,25.39,30.48,30.42,740,9431,52137.08,50450.15,43351,53,6246.29,7675.8,2546.42,3382,9676.05,28824.28,-406.41
2025-01-27T17:00:00-06:00,43.31,48.23,49.557,718,9422.67,53437.08,50995.73,49145,51,1853.36,1934.9,2304.1,3537.3,8520.13,33154.97,1201.71
2025-01-27T18:00:00-06:00,49.66,45.867,51.488,718,9354,54903.17,52751.2,52206,50,34.5,23.2,2622.2,3510.6,7330.8,34574,2610.35
2025-01-27T19:00:00-06:00,41.47,58.18,59.185,811.33,9593.67,54838,52807.91,51625,50,0.43,0,3213.72,4320,7377.1,35136.13,1735.26
2025-01-27T20:00:00-06:00,37.66,51.745,52.083,878,9553.83,54211.25,52436.5,50263,49,0.48,0,4017.26,5227,7654.16,34984.42,589.41
2025-01-27T21:00:00-06:00,33.04,39.465,40.095,878,9546.33,52818.42,51281.77,48795,48,0.53,0,4146.1,6032.9,8448.82,33779.48,82.57
2025-01-27T22:00:00-06:00,30.31,36.725,37.707,878,9603,50948.92,49242.77,47175,48,0.51,0,3865.6,6644.4,8528.56,32283.16,-53.93
2025-01-27T23:00:00-06:00,29.1,34.09,35.182,878,9683.42,49452.75,47332.34,45740,48,0.52,0,3846.55,6934.6,8737.93,31363.33,-904.88
2025-01-28T00:00:00-06:00,24.06,33.037,34.535,878,9476,47380.67,46310.74,44207,48,0.52,0,3276.89,6820.2,8640.01,29860.95,-358.89
2025-01-28T01:00:00-06:00,23.96,34.307,35.312,878,9574,46875.33,45442.38,44083,47,0.53,0,2794.19,5796.7,8770.75,29724.34,-376.28
2025-01-28T02:00:00-06:00,24.01,33.953,35.748,824.67,9592.33,46688.42,44920.15,44401,47,0.54,0,2325.8,4811.6,9019.24,29819.56,-620.65
2025-01-28T03:00:00-06:00,24.65,37.792,42.095,718,9782.33,46298.33,44917.33,44777,46,0.51,0,1512.85,3837.9,8785.46,30325.17,-340.96
2025-01-28T04:00:00-06:00,25.05,43.697,52,718,9778.17,47026.83,45591.64,45885,46,0.51,0,1049.74,3160.4,8747.54,31310.95,-342.28
2025-01-28T05:00:00-06:00,30.36,57.172,67.35,718,9639.5,48845,47710.23,47775,46,0.5,0,891.71,2780.7,8486.81,32721.01,309.61
2025-01-28T06:00:00-06:00,45.01,67.148,75.032,726.42,9932,52053.67,51101.25,50818,46,0.51,0,1080.3,2687.5,8261.57,34773.81,1331.62
2025-01-28T07:00:00-06:00,50.04,60.543,67.148,819,10109.08,53098.17,52654.86,51663,46,50.48,152.5,1375.47,2730.4,7130.79,34747.64,2014.2
2025-01-28T08:00:00-06:00,39.88,60.053,66.51,819,10542.17,52960.58,53055.04,50368,47,1157.76,2067.6,1432.24,2586.8,7488.99,34791.35,715.07
2025-01-28T09:00:00-06:00,36.61,46.648,48.5,827.33,10706.5,53213.08,53143.47,48700,49,3433.36,4891.9,1031.55,2013.7,7594.04,34081.29,12.97
2025-01-28T10:00:00-06:00,31.6,36.453,37.65,919,10589.17,53368.42,52530.03,47198,51,5593.68,6263.4,595.23,1493,7240.03,32690.82,-419.1
2025-01-28T11:00:00-06:00,26.37,35.355,36.085,919,10508.17,52773.58,51774.5,45684,52,6712.3,7364.4,373.54,1499.2,7795.96,31336.72,-764.72
2025-01-28T12:00:00-06:00,24.08,31.068,31.08,919,10541.17,52780.67,51024.32,44934,54,7661.49,8276.3,199.42,1827,8648.21,30535.35,-1533.64
2025-01-28T13:00:00-06:00,21.99,33.45,33.237,910.67,10815.67,51944.17,50608.41,44539,55,7156.58,8113.9,301.22,2284.1,8692.04,30014.99,-1046.06
2025-01-28T14:00:00-06:00,22.22,37.098,37.068,819,10856.5,51644.92,49987.6,45476,55,5793.9,7172.4,404,2810,8309.83,30875.57,-1397.01
2025-01-28T15:00:00-06:00,23.61,41.205,42.35,762.33,10854.33,50214.58,49681.3,46084,56,3661.01,5589.2,509.36,3280.2,8095.28,31354.72,-457.27
2025-01-28T16:00:00-06:00,29.53,51.667,53.755,751,10771.33,50594.83,49583.57,47850,56,1932.16,3624.3,767.97,3644,8230.77,32688.29,-206.99
2025-01-28T17:00:00-06:00,36.94,49.957,52.823,751,10588,51431.42,50191.64,49495,55,479.36,1058.9,1397.86,4110.7,8041.79,33361.05,973.74
2025-01-28T18:00:00-06:00,37.91,55.295,57.82,751,10590,52485,51239.14,50226,54,4.28,28.5,2207.66,4556.7,7171.73,33765.8,1568.05
2025-01-28T19:00:00-06:00,30.35,50.777,51.742,850.25,10493.83,52382.58,51321.48,49249,53,0.34,0,3180.72,5965,7490.19,33732.26,705.95
2025-01-28T20:00:00-06:00,27.03,41.515,42.413,982,10308.5,51755.42,50488.81,47877,53,0.47,0,3940.73,7319.3,7897.33,33047.06,-52.44
2025-01-28T21:00:00-06:00,24.41,33.035,34.045,982,10551.33,50857,49073.48,46446,53,0.53,0,4460.62,8466.1,8111.82,31802.28,-475.62
2025-01-28T22:00:00-06:00,24.44,30.887,31.985,955.33,10906.67,48725.75,46825.23,44526,52,0.52,0,4345.66,9267,8375.63,29845.18,-646.78
2025-01-28T23:00:00-06:00,23.08,27.485,29.025,822,10855.42,46287.5,44951.89,42109,52,0.57,0,4509.35,9414.6,8585.29,27348.88,-405.61
2025-01-29T00:00:00-06:00,25.16,29.805,34.237,822,11108,44335.33,45410.96,40501,52,0.53,0,3946.08,8890.6,7913.7,26267.02,4.54
2025-01-29T01:00:00-06:00,24.14,28.247,33.21,822,11392.42,43653.92,43939.7,40493,52,0.55,0,3244.38,8030.1,8072.11,26566.18,-776.42
2025-01-29T02:00:00-06:00,23,25.662,33.387,822,11818.67,43253.08,42944.02,40218,52,0.54,0,3000.4,7329.4,8399.77,26389.26,-861.36
2025-01-29T03:00:00-06:00,22.66,27.838,29.32,822,11436.5,43347.33,42729.28,39860,52,0.55,0,3466.85,6765.9,8634.85,26060.5,-805.2
2025-01-29T04:00:00-06:00,23.79,27.075,28.618,830.33,11800.33,44280.83,43198.9,40283,52,0.55,0,3831.62,6451.1,8760.83,26542.24,-866.53
2025-01-29T05:00:00-06:00,25.98,28.163,29.602,922,11137.58,45956.33,45133.94,41346,52,0.57,0,4473.29,6270.1,8631.68,27261.95,-251.24
2025-01-29T06:00:00-06:00,35.21,27.39,37.608,916.08,10730.67,48564.17,48399.63,43770,53,0.55,0,4602.34,6241.2,8187.89,28979.77,690.73
2025-01-29T07:00:00-06:00,38.52,16.792,38.833,859.33,10724.33,49886.83,49911.17,44751,54,30.65,90.8,5092.39,6261.2,8107.37,29396.7,1175.06
2025-01-29T08:00:00-06:00,37.54,33.12,34.868,942.67,10895.67,49774.08,50588.98,43924,54,626.54,1070.4,5253.96,6430.7,8192.18,29179.33,235.23
2025-01-29T09:00:00-06:00,38.99,35.52,37.37,846.5,11011.5,49779.33,51420.03,42345,56,1870.57,2587.3,5509.63,6954.3,8436.78,27855.38,369.31
2025-01-29T10:00:00-06:00,30.68,38.168,40.47,852.42,10993.67,49963.08,51647.91,40846,57,3078.94,3880.8,6011.68,8023.5,7749.63,26585.48,256.04
2025-01-29T11:00:00-06:00,24.95,33.912,35.08,967,11087.25,50210.83,51556.93,39833,59,4274.78,5197.2,6077.88,8912.8,7951.27,25924.61,-470.48
2025-01-29T12:00:00-06:00,22.48,30.987,32.378,967,10826.42,50128.58,51320.41,39094,59,5038.19,7154.4,5987.25,9536.3,8349.08,25427.42,-858.76
2025-01-29T13:00:00-06:00,22.04,28.903,30.08,967,10675.92,50470.83,51221.11,39308,61,5266.9,7017.3,5842.26,9987.6,8663.59,25141.52,-1345.5
2025-01-29T14:00:00-06:00,20.12,26.812,27.203,956.58,11030.17,50363.67,50975.62,38731,62,5478.62,6484.8,6079.57,10139,8447.08,24680.59,-1431.64
2025-01-29T15:00:00-06:00,20.57,26.207,25.677,808.67,10630.25,49815,50875.37,38188,63,4883.4,6092.3,6718.95,10086,8507.93,24019.91,-1101.35
2025-01-29T16:00:00-06:00,22.67,25.128,24.745,742,9841.33,49479.92,51037.62,38234,63,4138.45,4823.4,7089.29,9848.6,9276.58,24084.68,-357.96
2025-01-29T17:00:00-06:00,29.91,35.205,35.322,742,9506.67,50193.42,51608.78,41306,62,1797.58,1718.3,6983.38,9854.6,8647.14,26546.68,529.48
2025-01-29T18:00:00-06:00,34.05,38.95,41.295,657.83,9926.67,51116.5,52405.25,44565,62,41.72,63.1,6492.82,10273.5,7243.51,27691.01,2259.7
2025-01-29T19:00:00-06:00,32.4,49.93,54.145,641,10145.58,50824,51832.52,44531,61,0.42,0,6316.08,10817,7454.57,28102.97,1902.88
2025-01-29T20:00:00-06:00,30.03,41.62,46.15,641,10027.33,49752.5,50825.54,43086,61,0.46,0,6714.91,10893.7,8172.92,28004.18,664.94
2025-01-29T21:00:00-06:00,25.3,31.508,34.17,641,10119.17,48606.42,49147.23,41394,60,0.46,0,7265.03,11079.1,8279.2,27234.79,-97.84
2025-01-29T22:00:00-06:00,24.02,27.582,29.137,641,10746.33,46548.33,46852.61,38702,60,0.47,0,7966.74,11749.2,8555.74,25181.55,-190.05
2025-01-29T23:00:00-06:00,22.09,22.305,24.123,641,10703.67,44370.18,44581.95,34948,60,0.47,0,9413.59,12916.7,9048.94,22298.79,-453.26
2025-01-30T00:00:00-06:00,23.7,18.662,20.158,641,10592,43014.42,43577.37,31261,60,0.52,0,11724.8,12990.4,9707.86,19896.38,-770.92
2025-01-30T01:00:00-06:00,21.11,16.97,16.735,641,10590.67,42344.75,42753.06,29172,60,0.52,0,13213.75,13882.6,10731.26,18578.06,-1047.66
2025-01-30T02:00:00-06:00,20.58,19.85,19.048,641,10600.67,41155.08,42052.72,28616,60,0.55,0,12623.36,14409.9,10685.42,18179.32,-585.15
2025-01-30T03:00:00-06:00,19.07,21.227,20.55,641,10604,41239,41945.93,28970,59,0.54,0,12263.68,14778.9,10884.86,18158.77,-770.15
2025-01-30T04:00:00-06:00,20.22,22.562,21.45,641,10604,41862.5,42551.14,29895,58,0.5,0,11880.63,14867.3,10454.94,18526.58,-704.96
2025-01-30T05:00:00-06:00,23.42,22.52,21.495,641,10608.17,43001,44284.84,30892,58,0.51,0,12002.62,14742.7,10078.48,18986.49,67.8
2025-01-30T06:00:00-06:00,29.75,24.503,23.748,641,10611.17,46022.25,47167.11,33542,57,0.55,0,12276.08,14758.4,9072.99,20323.89,933.05
2025-01-30T07:00:00-06:00,25.83,24.527,24.023,641,10529.17,47628.5,48573.84,34745,56,48.66,172.9,12757.37,14862.2,8397.64,20387.5,1465.24
2025-01-30T08:00:00-06:00,22.54,19.47,19.42,632.67,10414.58,48210.17,49293.52,31038,56,3105.37,3530,13547.67,14989.5,9512.65,18556.81,358.98
2025-01-30T09:00:00-06:00,21.97,20.308,20.27,591,11008.83,48386.25,50166.31,26999,57,8521.17,8864.6,12898.39,14519.2,10029.78,15984.76,80.23
2025-01-30T10:00:00-06:00,21.36,23.13,23.008,591,11141.5,48464.42,50576.52,24661,59,10413.94,10827,13056.87,14948.2,9251.54,12873.3,70.47
2025-01-30T11:00:00-06:00,17.16,19.12,17.492,591,10976.67,48426.25,50483.9,20474,62,11546.79,11542.4,16069.41,17346.7,9898.36,9565.52,-776.83
2025-01-30T12:00:00-06:00,15.71,13.092,10.61,591,11013.67,48765.58,50174.58,18107,64,11271.74,12672.2,18930.25,20752.7,10852.7,7994.58,-1165.39
2025-01-30T13:00:00-06:00,12.69,14.463,12.017,591,10987.67,49255.92,49833.83,17418,66,10791.93,13324.8,20964.24,23098.8,11425.68,7605.39,-1485.01
2025-01-30T14:00:00-06:00,11.45,15.91,12.763,591,12168,49093.75,49744.93,17490,66,10082.05,13588.4,21583.6,24424.3,11853.15,7543.95,-1546.55
2025-01-30T15:00:00-06:00,10.43,19.665,16.605,591,11657,48471,49611.45,18838,66,8339.56,15029.9,21368.45,25068.4,11358.42,8402.23,-1131.63
2025-01-30T16:00:00-06:00,16.29,25.33,21.582,591,11762.67,48087.42,49673.3,21134,65,5716.39,12834.3,21181.09,25208.2,10492.31,9466.23,-311.46
2025-01-30T17:00:00-06:00,22.66,28.963,26.005,591,11445.25,48130,49870.41,24322,62,2183.2,3861.3,21214.64,24540.6,9242.96,10965.38,501.09
2025-01-30T18:00:00-06:00,25.68,27.63,27.41,591,10768.17,49216.92,50969.55,27464,59,40.31,77.3,21664.73,24030.9,7965.18,12955.59,1891.43
2025-01-30T19:00:00-06:00,24.57,28.25,28.615,591,10051.5,49215.33,50662.67,27930,57,0.41,0,20709.23,24541.4,7900.65,13789.07,1312.45
2025-01-30T20:00:00-06:00,21.49,27.595,26.082,591,9485.83,48794.17,50153.53,26675,54,0.64,0,21342.41,25364.4,8670.02,13625.75,390.2
2025-01-30T21:00:00-06:00,19.4,25.783,22.527,591,9304.83,48074.75,49042.46,25779,53,0.69,0,21553.96,26176.7,8981.12,13344.92,38.27
2025-01-30T22:00:00-06:00,19.22,22.15,19.45,591,9227,46318.08,47099.79,24267,52,0.52,0,21899.33,26634.8,10022.13,12413.47,-164.8
2025-01-30T23:00:00-06:00,18.27,21.217,18.722,591,9209.33,44107.73,45068.86,22287,50,0.52,0,21883.92,26565.5,10263.78,10735.32,17.59
2025-01-31T00:00:00-06:00,15.1,21.11,18.69,591,9123.17,43484,43890.04,21681,49,0.52,0,21790.2,24954.3,10583.24,10278.76,-528.3
2025-01-31T01:00:00-06:00,14.9,22.668,19.488,591,9139.17,43100.33,43484.25,21743,49,0.55,0,21397.12,24569.5,10782.96,10173.63,-517.25
2025-01-31T02:00:00-06:00,14.18,20.023,17.357,591,9138.83,42697.83,42903.28,21271,48,0.47,0,21419.38,24435.8,10997.2,9707.95,-581.52
2025-01-31T03:00:00-06:00,15.19,18.675,15.895,591,9152,42788.42,42944.17,21075,48,0.51,0,21667.93,24351,11408.44,9689.58,-222.53
2025-01-31T04:00:00-06:00,16.08,20.463,17.907,591,9142,43790.33,43673.6,21886,47,0.54,0,21749.79,24078.7,11237.32,10456.26,-142.57
2025-01-31T05:00:00-06:00,18.14,23.693,22.275,591,9145.33,46098.75,45655.49,23974,46,0.71,0,21932.79,23724.4,10223.72,12191.52,172.2
2025-01-31T06:00:00-06:00,24.41,28.935,28.21,591,8375.83,50062.5,49036.99,27364,46,0.65,0,22358.97,23270.8,8907.72,13820.09,1001.6
2025-01-31T07:00:00-06:00,25.39,25.465,26.07,591,8317.92,51843.92,51175.33,28295,48,571.41,610.8,22973.9,22626.3,7462,13912.95,1543.39
2025-01-31T08:00:00-06:00,18.43,9.158,9.273,591,8088.5,52647.75,51693.36,21111,52,9316.26,8853.9,22180.92,21628.5,10793.34,9697.72,-1094.3
2025-01-31T09:00:00-06:00,10.49,-0.02,-0.017,591,8189.25,53246.75,51073.93,16607,56,18278.75,19508.6,18524.13,18993.5,12692.77,7450.78,-3168.67
2025-01-31T10:00:00-06:00,7.36,-0.707,-0.703,591,8533,50700.17,49910.6,15859,60,17699.06,21271.4,17322.55,16847.5,12557.83,6816.8,-1962.78
2025-01-31T11:00:00-06:00,5.64,-2.082,-2.062,591,8512.17,48791.08,48851.76,15905,63,15263.21,20450.3,17786.34,16996.6,12745.56,6806.42,-1142.18
2025-01-31T12:00:00-06:00,5.21,-2.875,-2.845,591,7984.92,47782.58,48175.05,16201,65,14418.46,20385.4,17059.66,17253.1,13155.98,7041.9,-937.52
2025-01-31T13:00:00-06:00,5.96,-2.58,-2.557,591,7882.67,46816.33,47650.48,16494,67,14336.99,20504,16027.89,16437.6,13043.71,7283.42,-621.95
2025-01-31T14:00:00-06:00,10.47,-2.327,-2.315,591,7882.67,46167.17,47192.77,17233,69,14784.44,21008.1,14234.28,14700.7,12780.16,7928.83,-103.74
2025-01-31T15:00:00-06:00,16.43,-1.952,-1.945,591,8215.17,46113.25,47212.74,19327,69,15143.25,21320.6,11768.18,11682.9,12776.21,10175.69,-353.1
2025-01-31T16:00:00-06:00,23.2,-1.267,-1.267,591,8113,46230.83,47283.96,24792,69,13156.58,17690.3,8363.64,7874.8,14020.95,15521.12,-60.1
2025-01-31T17:00:00-06:00,42.23,27.545,27.545,591,8225.67,46745.75,47398.7,36559,65,5538.48,4915.7,4698.6,4852,11749.61,24802.68,912.45
2025-01-31T18:00:00-06:00,51.25,31.283,32.977,591,8708.67,47892.5,48567.02,45707,59,78.17,86.6,2107.8,2465.5,8938.78,30224.81,1982.97
2025-01-31T19:00:00-06:00,49.43,28.875,30.693,591,7962.67,47801.58,48427.25,46374,54,0.31,0,1453.09,1831.2,8778.11,30211.56,2242
2025-01-31T20:00:00-06:00,44.64,33.468,35.203,591,7963.5,47449.08,48446.27,45996,51,0.37,0,1504.51,1701.8,8449.73,30470.54,1855.82
2025-01-31T21:00:00-06:00,35.76,45.227,46.678,606.83,8511.58,47056.33,47943.3,45417,49,0.46,0,1653.67,2029.1,8114.25,30990.43,1121.97
2025-01-31T22:00:00-06:00,28.89,35.025,36.723,654.33,9288.33,46244,46974.43,44127,48,0.49,0,2169.15,2850.5,7923.25,30184.47,288.06
2025-01-31T23:00:00-06:00,25.85,32.707,34.353,591,8942.83,45439.08,45942.15,42014,46,0.47,0,3409.14,4129.9,7991.12,28175.73,-30.27
2025-02-01T00:00:00-06:00,32.43,36.15,37.11,591,8925,44648.83,44932.29,39970,44,0.48,0,4662.54,5069,7686.96,26257.14,-161.08
2025-02-01T01:00:00-06:00,27.6,28.38,28.99,591,8921.33,44577.33,44540.78,38608,43,0.48,0,5992.61,6693.4,8432.76,25340,-559.92
2025-02-01T02:00:00-06:00,26.19,25.258,25.89,591,8823,44203.17,44507.46,36771,41,0.51,0,7384.61,9023.5,9233.52,24326.7,-538.19
2025-02-01T03:00:00-06:00,24.98,24.055,24.642,591,8817.25,44717.33,44726.65,35310,41,0.51,0,9288.9,11326.7,9546.67,23343.22,-408.92
2025-02-01T04:00:00-06:00,26.13,23.108,23.66,591,8840.17,45696.25,45490.75,35082,39,0.5,0,10526.45,12910.2,9636.69,23390.94,-579.84
2025-02-01T05:00:00-06:00,23.77,24.575,25.043,591,8881.5,47108.92,47023.61,35874,38,0.52,0,11103.08,13981.7,9242.28,23658.02,-246.93
2025-02-01T06:00:00-06:00,25.08,24.6,24.945,591,8883,49109.75,49176.63,37535,38,0.51,0,11406.61,14825.1,8683.05,24210.31,781.38
2025-02-01T07:00:00-06:00,23.12,20.6,24.825,591,8870.75,51029.42,51059.86,37551,40,939.07,708.9,12386.39,15494.2,8019.88,23859.5,751.58
2025-02-01T08:00:00-06:00,18.3,12.028,11.958,591,8801.17,51657.33,51599.31,26008,48,11722.55,10010.3,13919.3,16059.2,10270.11,14481.52,-491.85
2025-02-01T09:00:00-06:00,10.6,11.75,11.235,591,9100.25,50067.58,49831.78,16687,56,21187.44,21083.5,12467.32,15697.9,10630.91,6993.41,-330.95
2025-02-01T10:00:00-06:00,7.23,5.695,5.34,591,9339.67,48824.25,48039.42,15085,62,21896.06,22305.4,11831.32,14312.7,10673.67,5724.68,-1092.55
2025-02-01T11:00:00-06:00,5.01,0.648,0.377,591,9242.17,47693.42,46675.36,14345,66,19300.77,21658.4,14038.97,14540.6,10890.51,5463.69,-1438.39
2025-02-01T12:00:00-06:00,3.42,-0.588,-0.84,591,9150.67,46501,45980.29,14277,69,16489.29,20794.2,15767.7,16508.8,11508.95,5432.32,-1220.72
2025-02-01T13:00:00-06:00,2.51,-1.835,-2.045,591,9028.08,46443.58,45426.04,14352,71,15526.46,20927,16534.8,18353.7,11745.8,5495.42,-1835.43
2025-02-01T14:00:00-06:00,1.18,-2.238,-2.64,591,9247,46036.75,45144.46,14531,72,14104.82,21562.2,17359.7,19997.4,12309.79,5556.58,-1589.74
2025-02-01T15:00:00-06:00,2.2,-2.51,-3.11,591,9247,45813.75,45217.37,14724,72,13053.09,21845.7,18023.24,20861.5,12416.75,5808.67,-1258.47
2025-02-01T16:00:00-06:00,7.99,-2.023,-2.22,591,9244.92,45500.92,45167.17,16002,71,10759.98,18166.2,18712.91,20930.1,12297.72,6985.98,-476.98
2025-02-01T17:00:00-06:00,30.85,20.642,19.095,591,9286,45442.67,45483.89,21784,67,4228.73,5109.7,19350.57,21291.9,10527.18,10875.56,1043.63
2025-02-01T18:00:00-06:00,26.09,18.218,16.55,591,9389,46373.25,47155,24338,62,78.25,96.4,21752.68,23170.2,9472.11,11952.17,1337.63
2025-02-01T19:00:00-06:00,21.63,16.352,13.165,591,9642,46481.25,47505.68,21992,59,0.3,0,24466.39,26081.3,10332.16,10894.32,615.88
2025-02-01T20:00:00-06:00,20.36,15.328,12.227,591,9678,45785.58,47465.52,20585,56,0.49,0,25209.58,27876.3,10789.15,10462.58,415.52
2025-02-01T21:00:00-06:00,18.18,14.615,11.655,591,9876.67,45258.75,46979,19835,56,0.61,0,25448.12,28756.3,11003.46,10130.64,187.01
2025-02-01T22:00:00-06:00,17.92,12.798,10.095,591,9916.5,44408.67,46076.23,18621,55,0.59,0,25866.18,29253.2,11180.03,9283.34,-59.19
2025-02-01T23:00:00-06:00,15.69,10.08,7.738,606.58,9874.33,43596.83,44864.01,17551,54,0.59,0,26073.87,29414.6,11577.96,8092,-121.62
2025-02-02T00:00:00-06:00,15.69,10.368,7.68,778,9753,42918.17,44524.18,16744,53,0.58,0,26197.48,28583.1,11479.73,7195.31,-217.43
2025-02-02T01:00:00-06:00,14,9.393,6.708,778,9753,42528.33,43845.7,16639,52,0.58,0,25925.83,28084.9,11439.37,7084.06,-502.7
2025-02-02T02:00:00-06:00,13.8,9.73,7.118,778,9753,42109.75,43159.42,16220,50,0.7,0,25927.05,27571.2,11648.49,6972.33,-444.54
2025-02-02T03:00:00-06:00,12.89,11.503,8.568,778,9808,41804.33,43041.05,16643,49,0.69,0,25132.04,26848.6,11447.27,7329.42,-353.8
2025-02-02T04:00:00-06:00,14.09,14.763,11.842,778,9649,41808.75,43346.7,17318,47,0.64,0,24486.04,25778.5,10900.68,7617.65,-28.45
2025-02-02T05:00:00-06:00,16.9,19.73,17.345,778,9649,42909.75,43888.15,18886,46,0.59,0,23935.14,24509.3,10059.97,8402.18,6.87
2025-02-02T06:00:00-06:00,20.23,23.852,21.45,778,9679,44034.75,44977.7,21580,45,0.58,0,22443.82,23184.6,9256.73,9558.81,984.41
2025-02-02T07:00:00-06:00,21.65,25.745,24.34,778,9732.83,45400.67,46413.53,24353,46,818.69,630,20159.17,21639.3,7396.11,10399.38,1696.76
2025-02-02T08:00:00-06:00,11.48,8.173,8.052,778,9494.67,47317.17,47420.55,18805,53,11111.01,9386.1,17450.16,19509.9,10785.57,7727.02,-1486.62
2025-02-02T09:00:00-06:00,7.64,6.2,6.182,778,9314,47457.17,47182.64,15330,61,21035.06,19968.2,11422.75,16079.7,11581.58,5890.97,-2223.24
2025-02-02T10:00:00-06:00,9.32,2.39,2.39,778,9116.5,46055.42,46113.72,14768,68,22004.02,21456.9,9376.39,12587,11360.19,5675.66,-1735.02
2025-02-02T11:00:00-06:00,14.36,4.055,4.055,778,8484.58,44938,45500.71,14764,72,20981.24,20947.6,9293.67,10789.6,11296.83,5664.91,-1055.46
2025-02-02T12:00:00-06:00,13.49,9.735,9.735,778,7577,44185.33,45363.23,14839,75,20319.83,20227.7,9031.06,10120.5,11169.28,5765.92,-216.8
2025-02-02T13:00:00-06:00,12.99,5.61,5.61,778,7561,44764.17,45546.31,14719,77,20466.71,20246.9,9513.54,10305.4,11271.5,5687.89,-497.98
2025-02-02T14:00:00-06:00,8.21,0,0,778,6746,45723,45884.43,14937,79,19453.56,20688.3,11165.96,11583.6,11975.64,5710.52,-699.83
2025-02-02T15:00:00-06:00,4.38,-0.012,-0.027,778,7212.33,46503.42,46523.02,15315,79,17747.31,20644.9,13324.8,13589.8,11977.14,6061.79,-709.69
2025-02-02T16:00:00-06:00,13.89,2.072,1.935,778,7452,46871.83,46841.19,16312,77,15348.59,17077.9,15143.22,15203.8,12117.8,7146.88,-282.91
2025-02-02T17:00:00-06:00,39.29,28.123,26.142,778,7504.17,47007.83,47001.06,24884,73,5420.18,4793.3,16614.75,16625.7,9653.26,12144.04,2192.02
2025-02-02T18:00:00-06:00,33.89,20.362,23.72,778,7436.33,48425.42,48138.29,29071,69,93.88,92.1,18967.57,19766.8,8486.99,14177.47,2663.79
2025-02-02T19:00:00-06:00,22.81,18.47,16.165,778,7577.67,48582.25,48028.24,24734,67,0.46,0,23859.79,24053.9,9906.72,12256.63,919.57
2025-02-02T20:00:00-06:00,16.99,17.953,13.928,778,7686.67,48162.58,47625.19,22056,65,0.6,0,26147.17,26820.1,10945.35,11003.81,-190.36
2025-02-02T21:00:00-06:00,16.01,17.668,12.345,778,7646,46664.33,46733.62,20546,64,0.64,0,26248.12,28400.9,11278.2,9640.87,-103.55
2025-02-02T22:00:00-06:00,15.26,17.538,9.308,778,7459,44629.67,45105.6,18657,63,0.62,0,26077.74,29173.4,11645.96,8499.81,-252.82
2025-02-02T23:00:00-06:00,12.78,12.052,5.64,785.33,7461.08,42662.82,43245.3,16475,61,0.68,0,26295.41,29417.2,11903.03,6796.73,-596.12
2025-02-03T00:00:00-06:00,8.59,7.982,2.812,866,7484,41620.25,41573.03,15555,60,0.66,0,26112.74,29188.3,11960.78,6270.82,-1210.89
2025-02-03T01:00:00-06:00,6.76,5.245,-0.445,866,7471.5,40852.92,40710.87,15519,60,0.52,0,25440.67,28929.6,12113.58,6312.62,-1630.61
2025-02-03T02:00:00-06:00,5.12,7.613,-2.175,866,7459,40070.17,40062.69,15716,58,0.57,0,24357.82,28624.9,12117.81,6505.67,-1318.15
2025-02-03T03:00:00-06:00,4.93,8.197,-1.14,866,7474,39636.67,40085.84,15867,58,0.57,0,23798.35,28107.7,12071.58,6530.29,-806.42
2025-02-03T04:00:00-06:00,8.15,9.115,0.448,866,7477,39879.08,41128.12,15974,58,0.57,0,23800.73,27295.5,11996.11,6726.42,-261.73
