Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling)
2026-09-01T11:00:00,24.97,23.6,23.54,75196.08,36196.31,75814.6497,30492.0,31051.2,8507.77,6619.6
2026-09-01T12:00:00,30.43,32.18,32.11,78555.45,41929.34,80183.3289,30080.44,30290.6,6545.67,5622.6
2026-09-01T13:00:00,36.19,43.01,43.34,81454.58,47165.21,83715.731,28711.25,28044.8,5578.12,5288.3
2026-09-01T14:00:00,39.12,28.69,28.98,83180.27,48954.5,85444.3799,28498.43,26186.9,5727.34,5653.5
2026-09-01T15:00:00,39.39,27.6,32.1,83774.27,50300.12,85838.031,27305.64,23631.8,6168.51,6460.8
2026-09-01T16:00:00,41.2,38.83,41.52,83909.7,52813.37,85724.1192,24465.53,21922.3,6630.8,7514.8
2026-09-01T17:00:00,44.3,50.39,51.16,83510.96,55041.58,84863.0403,20694.79,19034.9,7774.59,8770.0
2026-09-01T18:00:00,59.97,58.87,59.65,83184.75,60805.06,83439.7603,13089.29,12343.6,9290.4,10194.9
2026-09-01T19:00:00,62.12,75.96,76.77,81609.02,67252.59,81027.0704,2995.2,2540.9,11361.23,11933.1
2026-09-01T20:00:00,54.04,117.97,119.74,79299.13,66119.67,78892.9505,4.77,13.1,13174.69,13992.5
2026-09-01T21:00:00,48.1,96.04,95.74,76543.61,60248.91,76068.5103,0.05,0.0,16294.65,16027.9
2026-09-01T22:00:00,38.13,39.44,39.47,72867.37,54704.11,71950.6588,0.11,0.0,18163.15,17425.8
2026-09-01T23:00:00,30.84,32.04,32.07,69366.87,50417.33,68182.1398,0.09,0.0,18949.45,18374.5
2026-09-02T00:00:00,27.21,27.26,27.27,65825.45,45006.66,64112.4098,0.15,0.0,20818.64,20092.4
2026-09-02T01:00:00,24.9,25.51,25.48,63274.66,42489.59,61737.8405,0.12,0.0,20784.95,19931.6
2026-09-02T02:00:00,24.02,25.81,25.77,61210.31,41759.77,59855.6615,0.11,0.0,19450.43,19412.1
2026-09-02T03:00:00,23.92,25.51,25.51,59738.45,41958.24,58703.139,0.1,0.0,17780.11,18586.7
2026-09-02T04:00:00,25.47,25.51,25.5,59361.05,43089.46,58234.0291,0.11,0.0,16271.48,17345.2
2026-09-02T05:00:00,28.23,27.97,27.97,60125.07,44985.63,59053.5911,0.6,0.0,15138.84,15729.2
2026-09-02T06:00:00,30.43,34.55,34.55,61651.71,47719.38,60962.5799,3.18,0.0,13929.15,14229.5
2026-09-02T07:00:00,29.76,35.89,35.8,61910.05,48204.87,61105.9989,1616.62,1658.9,12088.56,12729.9
2026-09-02T08:00:00,23.87,25.7,25.7,63463.79,40234.9,62825.2704,14506.73,14504.3,8722.16,9807.7
2026-09-02T09:00:00,23.1,23.75,23.69,66684.75,32150.89,66650.3004,26712.79,26205.8,7821.07,8318.5
2026-09-02T10:00:00,23.26,20.65,20.88,71052.6,32257.99,70814.3209,30538.27,30038.9,8256.34,6182.4
2026-09-02T11:00:00,26.69,21.3,20.6,75716.19,37524.9,75046.3303,32288.59,31403.9,5902.7,4594.9
2026-09-02T12:00:00,33.27,33.45,33.36,80229.43,44862.97,78853.6111,31879.96,30923.9,3486.5,3296.7
2026-09-02T13:00:00,38.55,40.97,40.7,83689.37,50519.59,82375.2383,30376.74,29313.7,2793.04,2843.5
2026-09-02T14:00:00,44.63,37.4,33.31,84953.21,51660.51,84380.8194,30054.87,27935.5,3237.83,3154.4
2026-09-02T15:00:00,51.03,41.68,39.15,85840.41,53139.37,85232.1111,28302.51,25358.1,4398.53,5127.4
2026-09-02T16:00:00,49.88,45.76,40.35,86336.13,54521.23,85648.7801,26526.36,22860.2,5288.54,6382.5
2026-09-02T17:00:00,54.76,47.94,49.44,86117.52,56932.88,85128.8894,22378.26,20138.7,6806.38,7840.8
2026-09-02T18:00:00,62.3,66.12,67.86,85486.28,63091.58,83481.5998,14204.41,13018.3,8190.29,9492.7
2026-09-02T19:00:00,60.32,192.83,199.37,83227.57,70474.37,80958.7708,2844.53,2571.7,9908.67,11508.1
2026-09-02T20:00:00,53.04,366.46,376.13,79869.7,67436.21,78817.7312,2.45,10.7,12431.04,14369.4
2026-09-02T21:00:00,44.09,141.77,144.19,77036.27,60457.29,76041.3106,0.12,0.0,16578.86,17267.0
2026-09-02T22:00:00,33.64,36.89,36.77,74635.76,54481.05,72367.2499,0.41,0.0,20154.3,19059.3
2026-09-02T23:00:00,28.19,32.46,32.42,70627.16,49023.31,68243.3004,0.42,0.0,21603.43,20236.2
2026-09-03T00:00:00,26.4,28.98,29.02,67090.68,44976.45,65850.8595,0.35,0.0,22113.88,22301.4
2026-09-03T01:00:00,24.77,27.84,27.87,64326.51,42278.56,63160.6308,0.34,0.0,22047.61,21869.4
2026-09-03T02:00:00,25.2,28.48,28.48,62127.41,41789.33,61453.0909,0.24,0.0,20337.84,19767.0
2026-09-03T03:00:00,25.27,29.33,29.33,60949.48,42479.38,60369.5603,0.25,0.0,18469.85,18512.8
2026-09-03T04:00:00,25.11,29.82,29.82,60599.86,44186.71,60015.4989,0.14,0.0,16413.01,16980.5
2026-09-03T05:00:00,29.21,35.86,35.86,61447.96,46783.07,60824.4789,0.2,0.0,14664.69,15177.9
2026-09-03T06:00:00,31.8,42.5,42.5,62999.7,49369.1,62695.0207,0.6,0.0,13630.0,13519.5
2026-09-03T07:00:00,31.05,37.41,37.39,63174.48,49036.07,62815.0813,1148.4,1077.2,12990.01,12032.7
2026-09-03T08:00:00,26.3,30.59,30.55,63928.22,42963.97,64330.1394,10445.15,9946.7,10519.1,10108.2
2026-09-03T09:00:00,25.4,27.58,27.54,66231.93,37303.9,67833.7399,19018.21,18863.8,9909.82,8626.5
2026-09-03T10:00:00,26.77,25.95,25.94,69541.8,36454.45,71801.5796,23335.72,22834.8,9751.63,7505.0
2026-09-03T11:00:00,29.46,26.47,26.48,73160.93,40770.13,75963.9407,24827.77,24958.3,7563.03,5783.8
2026-09-03T12:00:00,34.77,31.33,31.43,76314.45,45353.96,79467.5293,25942.75,25559.8,5017.74,4374.7
2026-09-03T13:00:00,38.37,39.38,39.64,78242.93,49792.79,82614.0193,24800.91,25517.4,3649.23,3735.3
2026-09-03T14:00:00,41.24,40.56,40.96,79831.83,51597.6,84141.5,24275.8,25191.5,3958.43,3946.0
2026-09-03T15:00:00,41.96,44.21,42.81,81054.16,53301.29,84325.99,22946.38,23976.0,4806.49,6024.9
2026-09-03T16:00:00,41.99,30.44,30.18,81771.81,52642.47,83713.4297,22258.44,22383.7,6870.9,7435.1
2026-09-03T17:00:00,44.75,33.98,33.51,81586.46,53471.74,83033.1591,19280.45,19298.5,8834.27,9284.6
2026-09-03T18:00:00,53.65,38.87,38.66,80070.14,57190.79,81396.5683,12004.83,11958.5,10874.52,11599.4
2026-09-03T19:00:00,55.3,37.49,36.77,78121.68,61002.77,78727.2212,2163.35,2304.2,14955.56,14152.2
2026-09-03T20:00:00,52.35,32.75,32.15,76795.25,59473.2,77104.0593,1.14,7.8,17320.91,17083.4
2026-09-03T21:00:00,41.17,30.94,30.39,74377.42,54289.45,74713.8909,0.67,0.0,20087.3,19701.2
2026-09-03T22:00:00,33.67,25.89,25.68,70961.13,49053.97,71106.9397,0.88,0.0,21906.28,20285.7
2026-09-03T23:00:00,26.87,24.37,24.34,67239.02,45202.61,67188.1295,0.88,0.0,22035.53,20715.0
2026-09-04T00:00:00,28.76,24.67,24.67,64099.49,42938.64,62703.7687,0.84,0.0,21160.01,21856.4
2026-09-04T01:00:00,26.25,24.94,24.94,61867.86,41790.23,60493.6305,0.82,0.0,20076.81,21187.7
2026-09-04T02:00:00,25.87,24.0,24.0,59948.14,41085.8,58834.91,0.78,0.0,18861.56,20039.3
2026-09-04T03:00:00,25.98,24.8,24.8,59056.52,41427.79,57849.1406,0.76,0.0,17627.97,18814.1
2026-09-04T04:00:00,27.13,24.13,24.13,58792.95,42358.47,57553.4994,0.79,0.0,16433.69,17522.5
2026-09-04T05:00:00,30.07,27.82,27.82,59628.45,44397.07,58533.8206,0.81,0.0,15230.57,16111.7
2026-09-04T06:00:00,31.67,30.79,30.79,61295.62,47201.95,60344.7602,0.93,0.0,14092.74,14774.3
2026-09-04T07:00:00,31.01,32.5,32.49,61827.97,47832.26,60529.4495,1451.34,1254.8,12544.37,13017.7
2026-09-04T08:00:00,24.88,23.93,23.84,63349.75,39850.43,61973.6693,12793.25,11534.3,10706.07,11201.8
2026-09-04T09:00:00,24.08,22.12,21.64,66883.3,32207.58,65301.7498,23797.23,21767.8,10878.49,10049.9
2026-09-04T10:00:00,24.46,26.07,21.07,70571.6,33211.93,69060.4895,27456.83,26129.6,9902.84,8457.8
2026-09-04T11:00:00,26.62,23.29,22.84,73596.06,37470.55,72873.3407,29151.1,28952.5,6974.41,6603.6
2026-09-04T12:00:00,30.43,26.55,26.18,76530.3,40776.73,76387.0589,30889.48,29883.0,4864.09,5369.5
2026-09-04T13:00:00,33.32,30.24,30.48,79320.42,44825.72,79260.9788,30295.54,29700.3,4199.16,6100.6
2026-09-04T14:00:00,35.71,39.48,37.19,81862.72,48177.68,81008.1791,28840.34,28666.8,4844.7,6770.0
2026-09-04T15:00:00,35.85,36.8,33.85,83994.1,49607.68,81711.7522,27877.29,27127.3,6509.13,8550.5
2026-09-04T16:00:00,36.4,28.16,28.05,85063.68,48224.91,82334.6301,26604.99,25362.1,10233.78,10621.5
2026-09-04T17:00:00,35.16,27.36,27.27,84776.41,47951.65,81657.2199,23706.18,21838.7,13118.58,12782.4
2026-09-04T18:00:00,44.41,32.13,31.54,83108.62,50857.18,80297.1291,14531.37,13074.0,17720.07,15220.5
2026-09-04T19:00:00,49.2,31.86,31.65,80084.61,56752.77,77632.211,2309.16,2209.2,21022.68,17091.2
2026-09-04T20:00:00,45.47,32.0,32.02,77584.68,56673.24,75527.3591,6.52,4.9,20904.92,17741.0
2026-09-04T21:00:00,39.1,35.42,35.43,74742.72,55170.46,73077.3504,0.35,0.0,19571.91,18296.0
2026-09-04T22:00:00,35.54,36.08,36.08,71403.62,53728.5,69980.7988,0.36,0.0,17674.76,18173.7
2026-09-04T23:00:00,31.56,37.24,37.24,67877.3,,66259.5197,,0.0,,17667.3
